entity,pillar,title,url,source,date,demographics,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Mozambique,Governance,Mozambique: Mondlane files complaint over persecution of party members,https://news.google.com/rss/articles/CBMitwFBVV95cUxNanpaUVFyU1NFejlaLURqNjdBZmFrczJBTHNQRnI1Sm40bHNfYTlxNWJ6cTVaN21uZmhhNkxHTXUyTnRIX2ltX1V2b3JyaEtUd2Y3V01FUzRUV21rNXhiNkxkNnd6eFAyLXJnenY2ZUc2bG1iNmMwSF9zUTFnMHZNU0FZUXBScFlXVThwcmhlenFhR21RRl9keFdFRG0xN2lRazh0cmFDeC1yendzVE9XNko4REV4WGM?oc=5,Plataforma Media,14 May 2026,,,,,no,yes,2,6
Mozambique,Agrifood & Climate,Mozambique | Floods 2026 Operation Update #2 (MDRMZ027),https://news.google.com/rss/articles/CBMilAFBVV95cUxPcGdvTnNHVmdPdENEeVFHQkp3OTY2enlmbFAzbFpRY3F2d0FSV1hRSEpBdzQtSnRwb2VNcTBFdEhoYmFSNU9odnNJMEt3SlNRSFdDS0drT24xX3RiemFMeGVhSlExNExuc2FSTUJmX3JRUnJaTG1vVFBOamk2VXJibjRhekhEbzV4cUhkYy1YRVF4OVhI?oc=5,ReliefWeb,11 May 2026,,,,,no,yes,0,8
Mozambique,Agrifood & Climate,Mozambique: Government and IMD discuss challenges of climate change and energy transition,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNNWlXNDRXek1JVEVmOXZRNGswWkFSNEo4Q01mWlExdmdIREl3dExValJMZThCNkdmUk41TWREaVByV0ItcS1EMVpVUkRhWjR3WjZmcC1UcHJFMi1Gc0N3OFpsZFNXLXltZmJLMzNUY0hZMlQ5eDYxXzVBdU12U2N1bGhkREdXTDFENnlvQ1JFbEt5NXZLLTFjZENBLXRmVDRvNmhWTjFaaUhoMEllYjUxcC1FQXBtX2lhamItRk01YTI?oc=5,CLUB OF MOZAMBIQUE,15 May 2026,,,,,no,yes,1,7
Mozambique,Agrifood & Climate,"Mozambique Food Security Outlook Update: Crisis (IPC Phase 3) outcome persists despite ongoing countrywide harvests, April - September 2026",https://news.google.com/rss/articles/CBMigwJBVV95cUxPYkFmaFZOVVBjN2N0akNRV2hTMXN1SHJoRXBWWFZpNG5OOGFPbC1jSzhJMndsdllyNmoyWk1Sdk82YU5XSElzZWs4Y3hUSWh0cDZ4THhsU2JHVVlXSU9mTzlxcVZ1eDc2emNyQ1VBelMtU0ZWQlJjZ3FNRm5nOUh3emxlNlRxZDFqNFM3TkFYb1dsbFFZQU1ndTYwWjJSTWJzbHlvdWkyU0RyWnJBd0hNTF9MWlotOUJKc2RZeU5lUnRvUlcyZ0FEU3cxQmk1aUhUYTYzdWRfSVJxY01aUDFoeTJ6dVU5aGJ6bl9DNWo2c0xUajNHTnpvUFlmSElpdVBhNXkw?oc=5,ReliefWeb,11 May 2026,,,,,no,yes,2,6
Mozambique,Workforce & Human Capital,From Mozambique to Mānoa: Graduate bridges continents through science and culture,https://news.google.com/rss/articles/CBMif0FVX3lxTFBTMExCZVVEYkFMUXpSQUdmUVFNRkFjb19DdU50eHBDa283LUIwXzJzWnp1VldEQ1NWelFGMlFzamhpMkRQNUppWmZfRFhrSjZyY2pZM3ZUcFYwODVfX2FrMzdUNlhrakEtOHFSMFJXczFIS25iYzEyNExXZjRCaWs?oc=5,University of Hawaii System,11 May 2026,,,,,no,yes,0,8
Mozambique,Workforce & Human Capital,Student Champions in Mozambique Promote HPV Vaccination in the Fight to Prevent Cervical Cancer,https://www.medangel.org/students-mozambique-hpv-vaccination/,Angels in Medicine,13 May 2026,,,,,no,no,1,7
Mozambique,Workforce & Human Capital,Mozambique: road accidents claim 25 lives in a week,https://news.google.com/rss/articles/CBMingFBVV95cUxOOEx5UEc5QUVhVlpjUXlfazlRRVJhRFBhS3BNQzNYOTF1NVR3YW9ramNva1lqbVNsb210aVJsTmQ0bU51dHhIOXVld2JKc2ZHdmVSc1VqM01zNF9uN0lwMkFQWld2ZnRXUWltLTJmWnZKV25TMENtRExhOE9SVG14WFpnejFFekxKcnRzMFN3ME9SLS1TS1hwc0NabWpwUQ?oc=5,Plataforma Media,14 May 2026,,,,,no,yes,3,5
Mauritania,Jobs & Employment,Chad and Mauritania Buck the Trend for Tourism in the Sahel & Southern Sahara,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPY3YzWXFia2FwZXpkYTd4ckJ0NWNZajVrT2hHV3dQRGUyQWlkaFhEM0M4VUhoNG9MTklnLXJ3Y0duTV9Ob1RXODFXXzc2azQ2YmRTd3R5TExtMXUyQ0l1MmJmN3JuOXJHTzUzQklhSWM4M2JpdTRSamJ4MUoyaUZRci1NdXVuNWlYQkpQWnpvZlFxWW95TnoyVTY5WnN1ZjRtUW15OF9QbC1adk1UZ29ubUMyM2xCQUx2c2ZPYzgxc1BRQQ?oc=5,Breaking Travel News,15 May 2026,,,,,no,yes,0,8
Mauritania,Jobs & Employment,"Sahel Social Program Launches Phase to Boost Jobs, Resilience",https://news.google.com/rss/articles/CBMihwFBVV95cUxOazFXcmRKemNsUjUxVU1KenFBWW9jYmJ5SEVRSE00SkZ2WEtDQ2pUZUNLT2JVUkRISS1ZU182aVVNajBSc0VmVUlNN3FDRE1pazFUckpCQ1V0aU5fdXJPbThWUEQxWkF2VHRVQzR3QVIwZWdJQ1BXMFlDYzdhLTRSVGh2WmhnLTQ?oc=5,Mirage News,12 May 2026,,,,,no,yes,1,7
Mauritania,Jobs & Employment,Mauritania's iron ore train and repair revival: Global Us,https://news.google.com/rss/articles/CBMilwFBVV95cUxNdjlrNDhnZEExdlhYUEVDSmFmQUVvUlRJejJmNjhQS3dVQkNqZTRjdlM0WW42ZHBuTjFGVVBaNm5ha2JNRVlMSGJTRC15VS1IUURCbEY0ajJFcDZBM0hqNThoQWtiLUZLblltS2hXSDVka20zbG9zbHk4bjdzVW9weTRjMjRMNDV6aUNaWmpnMkxzNUFIRzdn?oc=5,DW.com,22 Jun 2024,,,,,no,yes,2,11
Mauritania,Macroeconomy,Gross domestic product (GDP) in current prices worldwide 2025,https://www.statista.com/statistics/254533/gdp-of-the-main-industrialized-and-emerging-countries/,Statista,13 May 2026,,,,,no,no,0,8
Mauritania,Macroeconomy,Hotels Near Saharsa Railway Station | Fully AC | Hotel Koshi Niwas Saharsa | Budget Hotel In Saharsa (VLN3S2aDsJ),https://news.google.com/rss/articles/CBMidkFVX3lxTE9OUG8weHpqNGt2X0JiQWpvTDZpSDAyak1QT0JoaDJWMzJsNzNPTmItX0RfZU5Ta2Q0ZU9YeFFOdmRGbjYtSmZjbFk1dWp1OE44MnEtb0V6cHdSZHhpVXVVcWZvTmxNbzJGMXdSckNzODdyWHBTQ2c?oc=5,Fathom Journal,11 May 2026,,,,,no,yes,1,7
Mauritania,Macroeconomy,Mauritania delivers message to UAE President during Abu Dhabi talks,https://news.google.com/rss/articles/CBMirAFBVV95cUxQZEV3LXhrNlJkNTl2NDdodDZTZ1BuLTF3cVpHallvMjJBVm54MFdMWW9Xc1VGNUhYUjM4UXpQNkFCemJyWndmdUc1YzlNQkgyUjR5bXV6VE1Pc3IwLXI1RzBKSkw5b0NsNW9IUkxveHpqZjRaX0FyanhCM0R1c3l0dHZ4YnFLcmlLUVBIVGdKNzZwZ1FPTEtETVA1UVdCVU1XbXlBZXB1MzdtSUhM?oc=5,Dubai Eye 103.8,10 May 2026,,,,,no,yes,2,6
Mauritania,Digital Economy,DIGITAL HIGHWAY INVASION! Mega Europe-Africa Undersea Cable to Shake Up Internet Connectivity Across Continent,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNSXMzQXpWTE9OeHFHeWlDb0NzLWtFVGpBbE5jVnItX09Ub0lfdWZiR3ZxUmtMZG5lSVpjQmdlMVBrV3dYNVJFdEUwTEZJc25RaHhWbTNNZGdKakpXdklBVFlqM3dKRTA3NDVRQlN2OXRRWHh4UG1HRkc1Nm91M1NybFF5YjNiVEVEVTROSU5VMVRXcXQwRjJvSFNlQmxsUms1aXZKVjJUT2g2cFQ0bFZscmhiQlZTU2hSRW9DbURaSmlMSVZMQzE4X19aNEVuZ2NTZkxic0hqQjXSAd4BQVVfeXFMTmhqN1pwYklTbmo5cUZiNGxsYWhnWlVvSFUyN21Ec0JRVkF6c0FhQzlkTHBKdm5qVUU3TS1fZ29fVTBkRkk5UU1SdTB0LTM2NXpENlVUeVFyODR5d2Z0azVjSUVEU1k0THlIcTdjcG1ZeUx6NTFocVNNZHNWR0Y0eThUNGZYYW9kNVFVWm5LcDZneVVGamp1dzRBUGJjYVBlYk54eDludktwclYtbFhMdS1TZkREejY4OU9UVmpHNjd4bmxBSHU3OXdhZWZva1djU09kd1lXRmtid0xza2xB?oc=5,ONLINE,13 May 2026,,,,,no,yes,0,8
Mauritania,Digital Economy,"Onafriq, Circle enable stablecoin cross-border payments",https://www.connectingafrica.com/fintech/onafriq-circle-enable-stablecoin-cross-border-payments,Connecting Africa,6 May 2025,,Pan-African payments gateway Onafriq has teamed up with global financial technology firm Circle to enable cross-border payments using stablecoin.,Stablecoins are a type of cryptocurrency designed to maintain their value by pegging their price to a stable asset like a fiat currency or a commodity like gold.,Circle is the issuer of stablecoin USD Coin (USDC) which is pegged to the US dollar.,yes,no,1,9
Mauritania,Digital Economy,Orange leads consortium for new Atlantic cable connecting Europe and Africa,https://www.telecompaper.com/orange-leads-consortium-for-new-atlantic-cable-connecting-europe-and-africa/,Telecompaper,14 May 2026,,,,,no,no,2,6
Mauritania,Governance,"Mauritania - Autonomy, Tribalism, Unitary",https://news.google.com/rss/articles/CBMidEFVX3lxTFBOMEJkQ0d1TmRIWUNmby1BVDhtOEZEaDdMaXE0MDdjMDhuYjhJWDBLYUJ2TVJHOWhicGpKOU5ob2xRc1NKSi1RZFNmWWFodElHZm00bDdPaVhNN1ctVkJFb0t4bV9paVgyVmh6UHVPbi03RElq?oc=5,Britannica,11 May 2026,,,,,no,yes,0,8
Mauritania,Governance,ECOWAS to Establish Regional Counterterror Force,https://adf-magazine.com/2026/05/ecowas-to-establish-regional-counterterror-force/,Africa Defense Forum,13 May 2026,,,,,no,no,1,7
Mauritania,Governance,In Banjul: Mauritania Reaffirms its Commitment to Promoting and Protecting Human Rights – Mauritanian News Agency,https://news.google.com/rss/articles/CBMiR0FVX3lxTE53bzllcEhycDE2dnZGanY3OWdZTG43a0Jld05oS3NqbzlRX2dmUFVNcnhqcWdtZllXVXdXaFBBU1FaOWxNdlRB?oc=5,الوكالة الموريتانية للأنباء,12 May 2026,,,,,no,yes,2,6
Mauritania,Agrifood & Climate,"West, Central Africa Demand More Climate Funding",https://www.miragenews.com/west-central-africa-demand-more-climate-funding-1674598/,Mirage News,15 May 2026,,"Leaders across West and Central Africa are calling for more funding to help communities deal with climate change as floods, droughts and environmental degradation force more people to leave their homes, reshaping migration patterns and displacement across the region.","""Climate change is already affecting where and how people live. The challenge now is moving fast enough to deliver practical solutions and funding to vulnerable communities,"" said Sylvia Ekra, IOM Regional Director for West and Central Africa. ""Our region has shown leadership by including migration in climate policies. Now we must ensure climate funding reaches the communities most affected, so migration is a safe and informed choice - not a last resort.""","At a regional conference in Lagos, Nigeria, on 12-13 May, governments and partners developed a roadmap outlining practical ways to protect livelihoods and help communities adapt to climate impacts.",yes,no,0,10
Mauritania,Agrifood & Climate,Solar firm plans $750 million in power grids in four African nations,https://www.latimes.com/environment/story/2026-05-13/solar-firm-plans-750-million-in-power-grids-in-four-african-nations,Los Angeles Times,13 May 2026,,,,,no,no,1,7
Mauritania,Agrifood & Climate,"Adrar | Sahara Desert, Sand Dunes, Oasis",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5zQk1ncS1WZDUwRVZnd0Y2d1VsTlh0MUZLTHNJZFd1X3dZNHlHbUl5UUU4S0lLRWMxeng0bUJGSUR6Zm5qNENVUHpmb0NYX0ZlaTRjc1BXTmxXY1dBei1Del9jVm43czI2?oc=5,Britannica,11 May 2026,,,,,no,yes,2,6
Mauritania,Workforce & Human Capital,Young and educated: Report reveals shifting demographics among UK Muslims,https://www.aljazeera.com/economy/2026/5/15/young-and-educated-report-reveals-shifting-demographics-among-uk-muslims,Al Jazeera,15 May 2026,,,,,no,no,0,14
Mauritania,Workforce & Human Capital,Amir receives written message from President of Mauritania,http://thepeninsulaqatar.com/amir-receives-written-message-from-president-of-mauritania,The Peninsula Qatar,15 May 2026,,,,,no,no,2,6
Mauritania,Workforce & Human Capital,"Mauritania - Trade, Iron Ore, Fishing",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5zWHV1TkVHWkwwa1dZWHNOaU92bVFaU2twZkF4cGN0SFltWTNLbm8yaWRVNXZ0ejJtMFA2VVdtaVdwOXN6YU5rMmVtQk9qU2dTdmg2c2Z1NFU3V2lyTVE?oc=5,Britannica,11 May 2026,,,,,no,yes,3,5
Mauritius,Jobs & Employment,Heineken sells DR Congo unit Bralima,https://news.google.com/rss/articles/CBMiwwJBVV95cUxPajk3UnpKOUlKcWwwbnJJdnJ1b21nV2EtVkRScGMxX2xHRHNTN1BBTGZjQjQtQzVhSTM4TUxNMDZCZkFLUVVJd3hhU0Y5ekV1OXBpVHZtMnFEUXhVZWJtaF94RU1JMlpueElvbDJiSTFJVVQwQ0RJYVRzZ0tqNmJsakdnb2tmUlJUcmhmeEtzU2dFSEdtU0FVeHhCZGFMWlUydHMxYkk0Y21OUllYdXhGQmxHQWV0MTFrTlVwdmhJZkJ3bzlacEliMTRjXzMtX3pfYjhlUnhtSDduWTFvWGZKb3o3MWk2dVdpQ3F5LTYzNHpoYmtYNmtSV3R4MEc1ZThfSUtKb2JiQW9HcFg5aVF0TWVkUUpnVUtWU1FmRXNHUEJ0Y3QxTmYzOE5fVTlkeTdDVUFuVHljeF9WWjVWZGlHcmhSbw?oc=5,MSN,15 May 2026,,,,,no,yes,0,8
Mauritius,Jobs & Employment,"South Africa, Mauritius sign tourism deal to boost connectivity and skills",https://news.google.com/rss/articles/CBMivAFBVV95cUxPdGU3bXVYdHNtWmZaM2NNSjc5QS1LSVdvbzBhSGlMSG1OeGpESS1ZZldGMm1VRXF1ZzhtTmU3T2o5OWpVWmU2cXV5a3lpYVF5M1BKZlJhY3dsb3ZobDAtVW5zb0F6aFdnWkZFVE5mbUdGWFE0U1pQb1JvZEVON3FmWkVZZVFpTUtsb21GU2tIY0FkSmk2LU5sRTYzWmVYdE9iWTU5UWtSbUxYc1VMeHdtSVIzY3Jxa25WeEEzUg?oc=5,ZAWYA,15 May 2026,,,,,no,yes,1,7
Mauritius,Jobs & Employment,US: AI impact to labor market stays limited – TD Securities,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQd3JPeFAySVVaTmpvMmk2b1A2YWpUbkhWZzQyaDZNUlpyeGNaWEs5SFAwdGFtOVFXNjlYbjl3NXVfOXZ5c0tWbDBVOU9LYjhua3pTNk9zQ19CN0lyc3Z0UkxvOFg5ejJrUjRPWGdVRHhjX3dIMHF3clNyczd1b3BBRkVwMnU5RGZpYzhQcngzSWpfdXMtRERaSVhrR0gtdHI1a2I4TldMSTNPZEsxQUZqU2QzbG1HVWU2X3o4aWM4RjcyUms?oc=5,TMGM,12 May 2026,,,,,no,yes,2,6
Mauritius,Macroeconomy,"Mauritius 🇲🇺 Island Trip Guide | Budget Resorts, Beaches & Capital City Tour (eOEtrlb5W1)",https://news.google.com/rss/articles/CBMicEFVX3lxTE01TG0tOXlPcU8xU2Y2Y1JwdFFMMlE2RWZibEZVVXhNM0paWXVJMk0wdkRLa3lWNzFlY1RsRkF6Q3piQ2p0RmZDUi1JRms3a1pKMEJoMVNJN3dXNnpkVkoxUVQ1TTA0UTh1ZGVuNWxaeWI?oc=5,Fathom Journal,14 May 2026,,,,,no,yes,0,8
Mauritius,Macroeconomy,Mauritius Inflation Rate Quickens to 3.6% in April,https://news.google.com/rss/articles/CBMiogFBVV95cUxNbV9yVFpsS1ZMWnllQmNheURkaHNYZ2xMbWtfNHhRQzRWSFAzbm9EcFJ2dHFRUER5X0YwOTRtOERIZjVmc2lLenc5Sldmd2VPTFprUzlqdGhsT1lveDBXWEJSYmp1dWFaZUhIN1hnbWFud0RrdEIzWE82NEo2dXo5ZnJuc2lzcG0wSmEtRC13VDh1SzU3T2NzLUNsT3pxRFFHV2c?oc=5,TradingView,8 May 2026,,,,,no,yes,1,7
Mauritius,Macroeconomy,Mauritius Unveils Groundbreaking Golden Visa: A Millionaire’s Paradise Now Open to the World!,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPdURBTWg5T0RzLVdTRU9fRlVuOVpYY2d5U0N2SFZZVjZyVGVBLU13TmRrc1pRdFNxemtQaFJQRkRUdkJTZUFuYzZoekJSOHVUd3BPc1l0X2tYZFI2ZGZfcGVkYmpBLWdfbmpkWVROSS1UZkRCT0kzRlpGNmhNV05JVmpyVnRhVzYwbkd3bFhVTjFhVVNiNWg4bU9Bc2JaZlVGY3M0ZURrRkJWZVgwLUVINjcxSlc0RHpQRHd6dmhueE1NalRQZlpsZUhHbHdDOVZwNFlhbDl3?oc=5,Travel And Tour World,14 May 2026,,,,,no,yes,2,6
Mauritius,Digital Economy,Mauritius Golden Visa: $1M Programme for 100 HNWIs,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9WUmVWQ1M3ZUh5cDBBclpCMWtzNy1WSzg0M1pkbjZiYlVZWk9FWGZZbGt5TEJURGpHTUlBenl3cGMtWnBkYnl4ag?oc=5,MEXC,15 May 2026,,,,,no,yes,0,15
Mauritius,Digital Economy,African Nation of Mauritius and its Fintech Ecosystem in 2026,https://news.google.com/rss/articles/CBMilAFBVV95cUxNVEZkOEJaY1dDQUxaNm5XWTJ1NVZGQjljeE9Rc0NsNjlRelVoUVlvS1VqcTNyMlJmbjBILWVtblhyaHRkSUJZUHI0R0p4OU9EblFUSnduUU5GbDVpNmNQdEhYRFYyaDlVQ3lYRnBkOTZCZHYzaV9yaEU5Wk54T3J3bjFmN0ZMZ01LaUtfV2xsNDJJNGxT?oc=5,The Fintech Times,8 May 2026,,,,,no,yes,1,7
Mauritius,Digital Economy,Mauritius Launches KaliteNet to Monitor National Internet Quality,https://techafricanews.com/2026/05/14/mauritius-launches-kalitenet-to-monitor-national-internet-quality/,TechAfrica News,14 May 2026,,,,,no,no,2,10
Mauritius,Governance,Celebrating Europe Day 2026 in Mauritius,https://news.google.com/rss/articles/CBMikwFBVV95cUxQSXdpUkh6UUZYVWlBNHd4clRBVFZCZEtlaW1LSkFhUEtpRXRpWXRHVDhpYy1uNi1YTm5MaUlQSXJsYXFXdDZrS3BkcENpc0JjOTNiQ0U0S1JqQ2l6clVIMmdTOXFmc2Z1cXVNQnFPclk5YVJrLWpWWTVmWFVWMzZTVXpmYnFGUEpNd0VJaWVlOUNCQTQ?oc=5,EEAS,13 May 2026,,,,,no,yes,0,8
Mauritius,Governance,"Mauritius and partners drive green, circular value chains under AfCFTA for regional growth",https://www.uneca.org/stories/mauritius-and-partners-drive-green%2C-circular-value-chains-under-afcfta-for-regional-growth,United Nations Economic Commission for Africa,14 May 2026,,,,,no,no,1,7
Mauritius,Governance,Yohan and Michelle Poonawalla host former Mauritius President Dr Ameenah Gurib-Fakim for exclusive luncheon at their Pune abode,https://zeenews.india.com/yohan-and-michelle-poonawalla-host-former-mauritius-president-dr-ameenah-gurib-fakim-for-exclusive-luncheon-at-their-pun,Zee News,13 May 2026,,,,,no,no,2,6
Mauritius,Agrifood & Climate,Africa forward summit: Africa’s space race takes off {Business Africa},https://www.africanews.com/2026/05/14/africa-forward-summit-africas-space-race-takes-off-business-africa/,africanews.com,14 May 2026,,"Africa is stepping up its ambitions in the space sector, with more countries launching satellites to support agriculture, climate monitoring, security and disaster management.",Yet one major challenge remains: how to access and process the data efficiently and affordably.,"At the Africa Forward Summit in Nairobi, SkyConnect unveiled a new model that connects idle satellite ground stations into a shared network, reducing costs and speeding up data delivery.",yes,no,1,13
Mauritius,Agrifood & Climate,"Inveslo Expands Global Presence Through Innovation, Compliance, and Transparent Governance",https://news.google.com/rss/articles/CBMijwFBVV95cUxPcWxka09WTWg5Si1aMXlGd2ZSZzVxRDdreHUxeTkyQ0J6VnI4dWlhR3pMQVZMejB2bDlDa0JUVXdSQktza25DQVBhWElTMlYybzZETlVObldZUmFmOFNROGVmUFNZeVJfVlRqV3RrX25Nb0RfclF1N1BXZWhYa21JdWJYUk55b29VRWUzek1hWQ?oc=5,openPR.com,12 May 2026,,,,,no,yes,2,6
Mauritius,Agrifood & Climate,"Dan Banik : “The most valuable AI work for Mauritius is fine-tuning, integrating and contextualizing existing models”",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPM2VrODQ5VmhlT1JPZ2ZUam5FZm5rRW1wVjhPQWE5WHBKc2dGY2JVSlBqS0tpQnFtUURPQXJSZGZmSG1rdGE2ZkNrWWxQcVZzeVhuWmFYNi1tcFVSZEtYZGd5TzFaS1d0RzNsZWJialM2eHczd2JOMTVyaEk1dm92UVhva1QxbEswb0oxNTVoeGtlbFlGVjNTNWxLbUhYWVB0UGhsa0RJcF9NUzA5OWFidVNNYXR2cm1OVWlLQlhoTG01Rkt0SUsxQ2laVXFMMUxKU0tWM29DMUM?oc=5,lexpress.mu,11 May 2026,,,,,no,yes,3,5
Mauritius,Workforce & Human Capital,"Number of students in higher education more than doubled in 20 years, but inequalities remain",https://www.unesco.org/en/articles/number-students-higher-education-more-doubled-20-years-inequalities-remain,UNESCO,13 May 2026,,"This new report shows increasing demand for higher education, which plays an irreplaceable role in building sustainable societies. Yet this expansion does not always translate into equitable opportunities, highlighting the need for innovative financing models to deliver quality, inclusive higher education. Through major initiatives such as the Global Convention on Higher Education and the Qualifications Passport, UNESCO will continue to support countries in delivering high-quality higher education opportunities to everyone.","Today’s report , which includes new data from 146 countries, shows that the number of students enrolled in higher education worldwide has increased from about 100 million in 2000 to 269 million in 2024, representing 43% of the population in age of attending higher education (typically 18-24 years old).","However, this growth masks stark regional disparities, with 80% of young people in Western Europe and Northern America enrolled in higher education, 59% in Latin America and the Caribbean, 37% in the Arab States region, 30% in South and West Asia, and 9% in sub-Saharan Africa.",yes,no,0,10
Mauritius,Workforce & Human Capital,Brightstar Lottery signs contract extensions in Slovakia and Mauritius,https://www.gamingintelligence.com/markets/north-america/230581-brightstar-lottery-signs-contract-extensions-in-slovakia-and-mauritius/,gamingintelligence.com,15 May 2026,,,,,no,no,1,7
Mauritius,Workforce & Human Capital,Mauritius Telecom hosts students for AI and future of work dialogue,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQNmRiSzQzRlB4VTRKMnFXU0VCY2pPNE5pOWhEU2JjNDlaQ1hkV3ZxZ2FkdmdpZUY4UEg0MHZmRjRDUVlyM2ltSXFyTzdMQS1MbzFlekVESzY0Wld4aFd3WjlmRTE2ZXNvOV9iSjdESXcyalQ0OGp1Rnd1YTMzM1Q0dFNwYi1oQjg4YzFRQWdzT2FWaDBjNUtGbkNEQ1pDcnNoU3Y3R1V6b2wwUQ?oc=5,Tech Review Africa,14 May 2026,,,,,no,yes,2,6
Malawi,Jobs & Employment,"In Malawi, Expanded Electricity Access is Improving Livelihood and Creating Business Opportunities",https://news.google.com/rss/articles/CBMi5AFBVV95cUxPd2JXUHY0WGRqbkEyU2NPX20tZjl2ZGdJSjE3YVNSa3I2SkxTVS1XOEVEMFltN2QxbGNDeXZsYnNaRHc4NGo4X2YwalR6b1JCZ1pxS2JPNTU3MlNkUURpX25UekFTMlBjSVgzMzkyWXYwU29IeHdhQlVZdTNRZW1jWXVtU0FoRWZ0WDE5cG1vaWFZbE9JSHVRQm1zZTduUFdrNzdram55dkZiTWpjYmxuTXhhaERJbTAxaWVDeVdCN2liNWM5b3Z3RC1saUhXaHUxOGtpSV9DLVFUM1k0dnNRRTZ2Z1o?oc=5,World Bank Group,13 May 2026,,,,,no,yes,0,8
